order_value,customer_orders,customer_returns,discount_percent,delivery_distance_km,product_category,payment_method,days_since_last_order,returned
1146.24,39,4,56,4.1,Electronics,UPI,89,1
2201.96,17,3,21,5.9,Home,Debit Card,31,0
2649.93,20,6,21,8.7,Home,UPI,19,0
869.62,24,7,29,6.2,Home,UPI,71,1
6016.56,22,4,57,7.1,Clothing,UPI,47,1
1605.68,29,3,26,3.0,Clothing,Credit Card,37,0
3435.89,22,5,26,21.4,Footwear,COD,81,0
741.57,44,4,12,10.0,Clothing,UPI,19,0
2044.23,9,2,38,25.0,Electronics,UPI,89,0
729.69,37,10,26,2.3,Electronics,UPI,25,0
1968.02,10,1,38,2.5,Footwear,Credit Card,53,1
2447.2,36,3,37,16.2,Clothing,UPI,75,1
2544.11,37,3,56,5.8,Electronics,COD,4,1
1056.37,28,4,7,17.9,Home,Credit Card,46,0
495.55,28,6,11,14.7,Clothing,Debit Card,31,0
2218.86,42,5,23,7.5,Clothing,Debit Card,36,0
1339.42,43,18,17,3.4,Home,Debit Card,4,0
1338.94,21,2,54,3.6,Clothing,COD,2,1
928.45,24,6,14,4.7,Footwear,COD,39,1
1705.13,42,19,59,8.4,Electronics,UPI,44,0
1764.73,40,1,15,12.3,Electronics,COD,90,1
3705.27,2,0,32,3.5,Footwear,Credit Card,19,0
431.56,8,0,9,4.0,Books,UPI,41,0
701.38,48,6,46,3.7,Clothing,Credit Card,38,1
2442.91,27,2,23,34.4,Footwear,UPI,74,1
379.13,22,2,44,5.4,Electronics,Credit Card,65,0
1067.43,37,14,18,10.5,Clothing,Debit Card,35,0
9332.06,27,6,26,15.4,Electronics,UPI,11,1
1457.66,29,7,44,4.0,Books,UPI,59,0
2888.77,3,0,40,11.7,Clothing,COD,78,1
545.54,44,13,30,11.6,Clothing,Credit Card,70,1
2890.15,13,1,20,3.5,Home,UPI,43,0
1359.55,45,6,15,5.4,Electronics,COD,89,0
2167.94,10,1,22,11.7,Clothing,COD,87,1
2614.33,36,11,13,7.0,Electronics,UPI,5,0
1235.06,9,1,22,16.7,Books,UPI,26,1
2489.2,27,4,40,2.5,Clothing,COD,82,1
807.96,34,5,17,17.9,Books,UPI,32,0
1838.49,1,0,35,7.4,Electronics,Credit Card,47,1
2547.89,32,4,11,6.3,Electronics,UPI,56,0
1213.66,25,1,55,12.6,Books,Debit Card,85,1
902.42,29,14,36,6.6,Footwear,UPI,90,0
1286.47,7,2,10,8.9,Clothing,Credit Card,50,1
3797.62,49,2,4,14.5,Footwear,UPI,74,0
3411.09,3,0,50,10.3,Clothing,UPI,58,1
3015.63,20,1,20,15.8,Footwear,UPI,28,0
5195.16,20,2,31,6.1,Footwear,UPI,79,0
1816.03,30,11,28,10.4,Electronics,COD,55,0
2044.94,35,8,6,22.2,Books,COD,58,1
448.06,35,4,35,1.9,Clothing,Debit Card,40,1
956.22,49,21,39,10.9,Electronics,Credit Card,58,1
2586.42,39,2,26,13.8,Clothing,UPI,72,0
3320.12,27,4,5,20.8,Books,UPI,46,0
731.48,26,5,37,10.7,Clothing,UPI,74,1
1693.98,14,4,53,11.7,Footwear,Debit Card,45,0
8197.55,17,3,3,4.8,Books,UPI,10,0
1700.37,18,3,45,18.5,Footwear,COD,82,1
4971.04,45,2,34,12.7,Footwear,Debit Card,48,0
2305.61,29,7,9,4.7,Clothing,COD,62,1
2678.35,20,2,53,4.2,Footwear,Credit Card,28,1
956.58,27,15,37,6.7,Clothing,Credit Card,20,1
586.24,18,1,49,8.5,Books,UPI,88,0
2997.95,4,2,29,7.8,Electronics,Credit Card,70,0
2241.66,1,0,41,8.0,Clothing,COD,41,1
1886.35,1,1,8,6.6,Electronics,UPI,6,1
714.1,26,10,15,8.0,Clothing,UPI,11,0
1408.48,45,10,51,16.1,Electronics,UPI,30,1
1174.19,20,3,3,12.6,Home,COD,3,0
1257.49,23,11,25,2.2,Books,UPI,72,1
2121.62,10,2,28,17.3,Footwear,Debit Card,33,0
2964.19,11,2,27,10.6,Electronics,UPI,54,1
2208.91,41,5,10,3.4,Clothing,COD,47,0
2071.7,41,3,27,8.9,Books,Credit Card,83,1
1957.58,5,2,43,4.6,Electronics,UPI,10,1
1599.84,1,0,31,4.6,Footwear,Debit Card,19,1
1010.84,17,9,23,6.6,Clothing,Debit Card,9,1
1868.32,22,7,50,17.2,Books,Credit Card,7,0
3050.6,34,13,41,5.3,Clothing,Debit Card,61,1
1667.85,45,11,38,13.1,Electronics,UPI,14,1
949.32,41,1,6,30.6,Home,COD,2,1
782.93,29,7,17,40.7,Clothing,UPI,22,0
927.37,4,1,2,6.8,Footwear,UPI,60,0
811.91,5,1,43,3.0,Electronics,UPI,45,1
13682.16,11,0,45,11.2,Footwear,UPI,20,1
978.08,21,1,19,12.6,Clothing,Credit Card,26,1
1760.05,35,1,33,16.4,Footwear,Credit Card,59,0
1701.49,12,4,29,11.2,Books,Credit Card,68,0
4862.56,26,6,8,2.7,Books,UPI,39,1
2441.97,19,9,9,0.9,Home,UPI,23,1
2433.65,45,9,58,18.2,Home,Debit Card,80,0
2042.79,7,1,5,15.0,Footwear,Debit Card,25,0
2191.99,47,6,16,3.6,Electronics,UPI,73,0
2265.56,7,1,14,3.4,Footwear,Credit Card,53,0
1165.39,26,2,32,26.1,Electronics,UPI,11,0
951.32,40,2,55,16.6,Clothing,Debit Card,25,0
1883.81,5,1,58,6.7,Home,COD,31,1
1241.6,21,3,53,4.2,Footwear,UPI,46,0
2057.11,14,5,12,6.5,Clothing,Debit Card,27,0
849.39,4,1,41,5.4,Home,UPI,63,1
644.43,23,2,43,12.7,Books,UPI,47,0
738.39,42,11,54,9.8,Footwear,Credit Card,14,0
1716.92,20,8,21,4.9,Footwear,Credit Card,23,1
583.53,15,7,15,13.5,Clothing,Debit Card,16,1
7078.11,45,8,33,4.4,Books,Debit Card,20,0
7090.86,29,8,2,5.0,Clothing,COD,3,0
3360.5,8,1,7,7.1,Books,Credit Card,6,0
1396.07,41,4,19,16.8,Books,Credit Card,29,0
1288.82,48,12,60,4.5,Home,Credit Card,4,0
2225.14,19,4,46,14.7,Home,UPI,65,0
2745.27,48,22,23,25.9,Clothing,Credit Card,8,1
2224.71,39,20,50,5.6,Books,Debit Card,48,1
722.46,46,1,17,15.6,Home,UPI,84,0
1582.98,28,7,22,18.0,Clothing,COD,16,1
2626.18,46,4,0,43.1,Electronics,Debit Card,47,0
346.17,27,3,58,11.6,Footwear,Debit Card,31,0
834.04,4,0,50,7.4,Home,COD,29,1
2612.62,15,1,1,22.2,Books,Credit Card,76,1
1453.17,35,4,4,13.7,Home,UPI,68,1
1454.2,37,5,17,12.9,Clothing,Debit Card,43,1
3928.09,1,0,15,11.8,Clothing,COD,34,1
1741.2,3,1,9,26.8,Footwear,UPI,6,0
1298.0,47,14,52,5.4,Footwear,UPI,49,1
1456.8,24,4,28,15.8,Clothing,UPI,60,1
1490.77,27,3,34,11.9,Footwear,UPI,51,0
1008.1,40,18,24,19.0,Footwear,COD,9,0
1547.24,36,8,41,5.1,Footwear,UPI,5,1
814.09,34,7,56,2.9,Footwear,Debit Card,64,0
1431.78,29,6,23,26.8,Footwear,COD,16,1
1259.84,24,8,12,1.7,Electronics,Debit Card,59,0
2125.89,24,5,20,4.7,Books,UPI,56,1
5219.55,42,2,41,2.2,Clothing,Debit Card,65,1
2168.3,4,0,42,17.1,Home,COD,84,1
1943.42,3,0,38,3.7,Electronics,UPI,35,0
2129.59,34,7,33,10.8,Footwear,UPI,10,0
988.34,49,5,18,3.7,Books,COD,89,0
2955.34,23,6,27,2.7,Electronics,Credit Card,47,1
2403.02,23,7,26,25.4,Books,Credit Card,35,1
1751.99,45,10,49,13.6,Electronics,COD,62,1
2318.06,5,0,25,6.3,Electronics,Debit Card,33,0
2274.13,31,3,10,9.1,Books,UPI,15,0
2277.02,41,17,48,2.8,Home,Credit Card,85,1
3626.37,6,3,34,30.4,Electronics,UPI,35,0
1063.49,37,16,19,4.6,Books,UPI,10,0
4527.15,10,3,11,14.8,Footwear,Credit Card,80,0
588.83,40,18,56,2.3,Electronics,UPI,20,1
2873.61,7,0,27,9.9,Books,COD,8,1
2033.33,39,4,1,12.0,Clothing,UPI,8,0
921.46,38,11,56,8.2,Clothing,Credit Card,13,0
3715.88,21,1,0,14.4,Home,Debit Card,88,0
508.03,20,4,8,6.4,Home,Debit Card,76,0
5640.09,3,0,21,4.8,Footwear,Credit Card,59,1
8775.95,22,9,55,8.5,Books,Credit Card,81,1
1612.85,47,9,50,3.0,Books,COD,47,0
880.59,4,0,39,3.1,Clothing,UPI,60,0
1206.63,28,11,26,4.6,Books,Debit Card,41,1
3578.07,12,1,8,22.8,Clothing,COD,52,1
1442.8,38,8,6,7.7,Clothing,UPI,76,0
300.0,36,12,35,32.7,Books,COD,54,1
2364.68,47,3,53,7.2,Home,Debit Card,36,0
3380.19,41,6,47,4.8,Clothing,Credit Card,77,1
2591.57,5,0,37,24.7,Footwear,UPI,69,1
2896.69,13,3,49,4.6,Footwear,COD,13,1
5558.96,23,8,1,7.0,Electronics,UPI,72,0
1559.28,30,5,42,2.7,Books,Credit Card,11,0
6019.91,37,8,4,19.9,Home,Debit Card,8,0
1622.85,25,8,16,8.0,Home,Debit Card,31,1
3978.48,48,5,36,19.3,Footwear,UPI,62,0
1636.5,27,3,57,12.2,Clothing,UPI,12,1
7531.23,14,3,34,7.8,Books,Debit Card,11,1
2845.64,48,10,50,10.8,Clothing,Credit Card,17,0
1690.33,47,5,7,21.4,Electronics,UPI,27,0
780.78,36,12,42,9.0,Books,UPI,77,1
2088.81,39,7,2,7.1,Books,Credit Card,13,0
1018.93,16,5,2,1.2,Footwear,Credit Card,86,0
2461.93,22,7,0,11.8,Electronics,COD,44,1
2867.73,21,3,23,8.0,Clothing,UPI,58,1
3745.28,21,4,44,23.7,Clothing,COD,88,1
2634.36,8,1,29,2.7,Footwear,COD,30,1
1912.26,49,6,41,12.0,Home,Credit Card,13,1
4569.68,16,2,25,1.9,Home,UPI,8,0
4955.87,31,11,37,6.6,Footwear,COD,69,1
865.32,42,8,42,22.5,Footwear,UPI,64,0
6207.13,10,1,39,22.2,Home,Credit Card,52,0
4274.11,32,2,50,11.6,Home,Credit Card,6,1
995.08,34,2,42,11.7,Books,Debit Card,71,0
485.22,9,1,37,16.0,Books,Credit Card,54,1
4201.22,17,7,43,8.0,Electronics,Credit Card,22,1
2088.86,11,3,49,7.3,Books,COD,63,1
1314.56,32,6,2,2.7,Clothing,COD,79,1
2252.39,10,4,12,9.1,Books,Credit Card,37,1
4148.05,22,5,35,3.0,Home,Credit Card,56,0
436.11,17,1,40,6.2,Footwear,Debit Card,41,0
1975.01,4,0,47,16.8,Clothing,Debit Card,60,1
1882.17,48,8,11,11.1,Electronics,UPI,20,0
5153.95,47,6,19,4.4,Electronics,Credit Card,69,0
3229.15,25,5,38,5.9,Books,UPI,45,1
3208.18,21,6,43,9.5,Clothing,Credit Card,58,1
1325.18,37,4,7,13.0,Footwear,Debit Card,76,0
2889.11,38,20,52,3.9,Books,UPI,37,1
1287.42,49,11,46,20.4,Clothing,UPI,39,0
1675.52,1,0,1,8.7,Home,Credit Card,3,0
2701.93,25,4,10,3.8,Clothing,Debit Card,77,1
1919.4,36,10,55,4.7,Clothing,Debit Card,75,0
2256.04,17,3,20,19.8,Books,UPI,74,0
4532.96,41,4,36,13.3,Footwear,UPI,73,0
1400.41,24,6,54,17.2,Electronics,Debit Card,38,0
874.52,2,0,5,11.3,Footwear,Credit Card,46,0
958.4,40,6,18,4.0,Books,Credit Card,49,0
822.93,15,2,29,20.2,Electronics,Credit Card,34,0
5570.29,32,5,45,3.5,Clothing,Credit Card,26,1
2858.26,39,7,38,9.3,Home,Credit Card,2,1
3825.23,6,1,43,2.6,Books,COD,56,0
3374.15,1,0,48,6.1,Home,COD,7,0
1573.59,47,10,35,6.5,Clothing,UPI,36,0
5658.54,23,3,19,3.4,Footwear,Credit Card,40,1
1114.73,39,9,53,4.5,Home,Credit Card,78,0
7395.74,17,2,53,10.4,Electronics,UPI,26,0
1971.6,34,2,9,5.6,Footwear,Credit Card,84,0
6323.85,41,4,23,49.6,Home,Credit Card,75,1
867.51,29,5,59,13.8,Home,Debit Card,90,0
1336.74,9,2,32,14.7,Electronics,UPI,69,0
588.73,13,2,28,17.5,Clothing,UPI,16,0
3750.23,6,1,54,11.7,Footwear,UPI,75,0
2158.68,6,1,29,4.9,Home,Debit Card,9,0
7417.73,20,3,35,14.6,Home,COD,22,0
1288.47,3,0,44,6.9,Clothing,Credit Card,5,1
4609.89,17,1,5,2.9,Electronics,Credit Card,84,0
1912.07,49,4,57,12.5,Footwear,UPI,43,0
1693.15,12,2,46,11.5,Books,Credit Card,30,0
1476.5,48,4,13,14.8,Home,Credit Card,74,0
1000.64,47,8,56,8.0,Footwear,UPI,32,1
2349.54,45,11,2,16.1,Books,Debit Card,88,0
2096.39,1,0,23,3.6,Clothing,UPI,17,0
601.32,17,8,18,1.9,Footwear,Debit Card,67,1
311.73,3,1,37,9.3,Electronics,Credit Card,26,0
1452.3,26,9,33,5.7,Books,COD,12,1
4078.14,15,2,8,4.3,Footwear,UPI,37,0
2112.12,36,4,29,7.2,Clothing,UPI,42,0
726.4,32,17,31,13.2,Electronics,COD,57,1
522.33,32,8,12,0.4,Clothing,UPI,12,0
4057.64,4,0,17,6.3,Electronics,Credit Card,46,0
568.43,18,1,43,24.3,Clothing,UPI,27,0
3076.47,49,15,52,2.5,Books,Credit Card,78,1
2692.78,19,5,21,5.4,Electronics,Credit Card,7,0
5677.48,43,9,3,19.5,Footwear,Debit Card,38,0
1163.97,35,8,59,7.6,Electronics,UPI,48,1
3489.5,40,7,22,10.2,Home,Debit Card,42,1
4817.02,14,1,60,6.5,Footwear,Credit Card,27,0
709.11,33,12,6,20.6,Clothing,Credit Card,10,1
1984.54,14,3,43,5.1,Books,Credit Card,42,0
1757.64,34,6,54,9.0,Home,COD,58,0
858.64,4,0,10,15.0,Books,Debit Card,41,0
2175.51,24,3,38,4.4,Electronics,UPI,9,1
797.68,29,5,60,2.3,Clothing,Debit Card,46,0
2362.59,19,1,57,0.9,Books,Credit Card,82,1
8280.28,6,0,58,13.1,Home,COD,54,1
1567.19,33,8,41,3.3,Home,UPI,59,1
1691.85,49,4,40,11.6,Footwear,UPI,13,0
4873.44,40,6,33,11.1,Home,Credit Card,86,0
4366.17,19,2,4,3.1,Home,Debit Card,16,0
1173.39,1,0,41,9.6,Electronics,UPI,45,0
2927.05,5,1,24,30.1,Footwear,UPI,32,0
300.0,27,1,27,13.6,Home,Debit Card,40,0
895.26,16,1,60,45.7,Electronics,UPI,90,1
3823.48,6,0,13,5.6,Clothing,UPI,44,1
1265.02,40,3,26,10.0,Clothing,Debit Card,83,1
1571.47,13,0,15,4.1,Books,COD,47,0
946.69,48,10,26,24.4,Home,Debit Card,70,1
846.15,35,2,1,6.8,Footwear,Credit Card,60,1
315.03,19,4,18,3.0,Home,UPI,35,1
1402.2,12,3,22,9.9,Clothing,Debit Card,75,0
2504.71,16,1,40,5.3,Books,UPI,60,0
2149.08,43,3,13,11.4,Clothing,UPI,37,0
1009.88,10,2,46,7.8,Home,UPI,22,1
664.95,25,3,50,13.8,Clothing,Debit Card,13,0
1391.71,20,1,25,1.1,Electronics,Credit Card,16,0
713.17,31,6,7,8.6,Clothing,COD,90,1
1056.48,4,1,26,4.1,Clothing,UPI,86,0
1979.05,44,9,46,17.6,Home,Debit Card,60,1
982.35,23,4,39,22.9,Footwear,Credit Card,42,1
4448.94,2,1,27,5.1,Electronics,UPI,13,1
869.51,22,5,3,11.5,Books,Credit Card,87,0
1184.0,37,7,58,3.8,Clothing,Debit Card,63,1
3277.42,8,2,60,10.7,Books,Credit Card,32,1
2931.58,7,2,37,3.9,Books,UPI,23,0
2595.76,14,1,10,11.2,Footwear,COD,43,1
1156.75,3,0,43,12.4,Electronics,UPI,32,0
2721.37,16,3,23,25.9,Footwear,COD,28,1
3147.76,19,5,27,2.3,Home,Debit Card,33,0
2463.12,18,4,40,11.8,Clothing,Debit Card,26,1
1767.54,16,8,17,1.5,Clothing,UPI,81,1
2708.0,8,1,48,7.9,Home,Credit Card,42,1
1714.64,33,3,20,7.6,Footwear,Credit Card,29,0
2398.86,49,7,25,7.5,Electronics,UPI,2,0
1904.99,12,2,2,2.1,Books,UPI,34,1
627.99,11,1,58,8.2,Books,UPI,38,0
1201.58,5,2,12,8.0,Clothing,UPI,12,1
7756.78,27,7,37,0.9,Electronics,UPI,52,1
465.83,12,1,27,1.3,Footwear,UPI,21,0
5359.18,17,6,13,9.6,Clothing,Debit Card,40,1
2801.39,6,1,58,16.7,Electronics,Debit Card,67,1
1851.88,33,8,0,9.2,Books,COD,49,1
557.64,5,1,27,10.1,Books,UPI,26,0
1806.59,28,3,58,4.6,Clothing,Debit Card,52,1
1072.31,14,1,35,7.5,Home,Credit Card,62,0
4155.9,5,1,53,2.2,Electronics,Credit Card,69,0
1133.78,33,7,49,12.0,Clothing,Credit Card,61,1
1490.58,48,19,10,3.7,Electronics,Debit Card,84,0
2148.07,41,3,42,2.4,Electronics,UPI,46,0
1151.51,19,4,39,8.2,Footwear,UPI,72,0
3536.93,22,7,3,17.7,Home,UPI,29,0
1469.79,5,1,33,9.2,Clothing,UPI,50,1
484.64,2,0,0,17.6,Footwear,Credit Card,2,0
2009.29,30,2,55,5.6,Clothing,Credit Card,64,1
3181.67,47,5,9,10.0,Home,Debit Card,66,0
4947.42,39,7,16,6.8,Clothing,UPI,43,0
2662.09,4,1,6,13.1,Electronics,Debit Card,87,0
4052.93,33,1,38,11.0,Electronics,UPI,10,0
2549.1,13,3,12,4.2,Electronics,UPI,53,0
923.72,20,5,21,26.7,Clothing,Debit Card,83,1
1046.43,7,1,55,2.6,Electronics,Debit Card,28,0
361.72,15,4,57,9.0,Home,Credit Card,2,1
1553.4,23,3,0,3.8,Books,UPI,29,0
2855.42,14,1,27,8.0,Clothing,COD,52,0
599.16,23,4,32,3.5,Clothing,COD,14,1
4472.85,19,2,12,7.9,Footwear,Credit Card,28,0
1682.52,29,6,0,9.7,Books,COD,1,1
965.39,20,3,37,12.9,Electronics,UPI,59,0
597.02,29,7,54,1.5,Footwear,Credit Card,44,1
5783.35,24,10,57,5.4,Clothing,COD,80,1
4135.93,18,3,24,14.4,Footwear,Credit Card,85,0
1363.23,10,3,41,10.6,Clothing,Credit Card,78,1
3464.44,41,2,20,35.9,Electronics,UPI,43,0
1561.36,8,2,32,5.3,Clothing,UPI,17,1
1184.29,26,8,56,27.2,Electronics,UPI,54,1
1144.51,29,11,36,13.9,Clothing,Credit Card,15,1
1536.87,10,1,53,19.6,Footwear,UPI,48,1
1367.87,17,2,56,4.1,Footwear,UPI,46,0
1887.53,2,0,33,10.8,Footwear,Credit Card,49,0
5573.86,6,2,2,9.5,Electronics,Debit Card,36,1
8909.17,5,0,29,5.7,Electronics,Debit Card,14,0
779.15,28,2,54,17.5,Home,Debit Card,3,0
2493.95,41,5,2,7.8,Clothing,Credit Card,6,1
2093.81,5,1,17,13.7,Books,UPI,22,1
2621.04,18,3,22,2.4,Books,Debit Card,22,0
1319.32,26,3,7,9.7,Electronics,UPI,36,0
2646.19,20,1,8,14.9,Books,Credit Card,71,0
688.3,41,10,1,4.9,Footwear,Credit Card,50,0
19294.4,49,9,60,7.4,Footwear,Credit Card,76,1
2215.93,27,5,1,7.9,Books,UPI,80,0
3013.99,49,19,26,7.9,Clothing,UPI,69,0
826.52,12,2,47,3.4,Home,Credit Card,35,0
1111.42,7,1,38,15.2,Footwear,UPI,9,1
646.77,3,1,35,6.3,Home,COD,29,0
5011.04,10,1,4,12.7,Footwear,COD,27,0
831.48,34,9,0,8.9,Electronics,Credit Card,57,0
1584.16,25,3,21,3.8,Clothing,COD,74,0
1634.17,35,4,9,10.5,Books,Debit Card,89,0
2518.05,16,3,44,4.8,Clothing,UPI,59,1
731.65,2,0,23,6.1,Clothing,Credit Card,42,0
3300.17,24,2,58,1.7,Clothing,UPI,53,1
4322.06,10,1,14,14.9,Electronics,Debit Card,38,1
1139.07,38,6,32,2.3,Electronics,UPI,89,0
1762.32,22,5,49,15.1,Clothing,Debit Card,4,0
2803.38,26,2,22,7.7,Clothing,Credit Card,52,0
2162.24,43,4,13,9.1,Books,UPI,44,1
898.02,39,9,17,5.5,Footwear,COD,23,0
2953.91,27,6,24,2.4,Footwear,COD,74,1
5212.87,29,3,21,18.5,Clothing,COD,70,1
5201.42,47,4,43,4.1,Books,Debit Card,77,0
2704.55,38,10,43,21.9,Footwear,Debit Card,69,1
3090.79,20,6,36,26.0,Electronics,UPI,60,0
1376.87,27,8,6,12.3,Clothing,UPI,4,1
951.4,41,4,25,7.1,Home,UPI,3,1
1723.14,20,1,23,2.6,Home,UPI,23,0
8822.89,44,5,12,13.8,Books,UPI,37,0
1246.76,19,1,40,18.7,Clothing,Credit Card,18,0
2450.6,20,3,5,8.4,Books,UPI,5,0
2355.32,35,7,20,8.2,Clothing,UPI,41,0
1391.28,47,13,6,11.3,Electronics,Debit Card,38,1
5107.87,2,0,17,4.6,Clothing,UPI,47,0
5498.15,30,13,14,1.6,Electronics,UPI,82,1
11695.27,34,16,7,10.1,Footwear,Credit Card,72,1
1033.92,22,7,59,2.0,Books,UPI,12,0
2404.19,3,1,51,7.4,Books,COD,30,1
1923.67,6,1,15,4.9,Footwear,Debit Card,86,0
1118.24,15,3,48,6.0,Footwear,Credit Card,6,0
1134.18,27,4,2,6.5,Books,UPI,61,0
2032.0,10,2,44,11.6,Footwear,UPI,72,1
1303.95,9,1,8,5.3,Books,Debit Card,64,0
910.72,33,10,51,8.7,Books,COD,69,1
1971.42,32,8,46,3.1,Clothing,Credit Card,11,1
833.48,48,10,25,3.9,Electronics,Debit Card,62,0
1304.47,6,1,25,12.2,Clothing,UPI,17,0
2329.09,41,2,29,5.3,Books,Credit Card,77,1
1644.9,36,4,26,3.3,Home,UPI,20,0
1509.91,2,0,15,8.8,Footwear,UPI,26,0
6413.75,29,6,47,7.6,Electronics,Credit Card,59,0
4826.3,4,0,50,20.3,Electronics,UPI,25,1
1915.47,1,0,3,11.0,Books,Debit Card,18,0
888.89,19,4,50,3.4,Clothing,COD,29,0
3189.22,26,6,18,1.8,Footwear,UPI,67,0
10596.99,25,4,33,7.6,Books,UPI,35,1
4700.83,10,3,5,14.7,Books,UPI,15,0
727.72,15,5,44,7.5,Footwear,UPI,51,1
1574.43,22,3,14,7.8,Clothing,Credit Card,3,0
1082.37,48,11,9,2.4,Home,UPI,21,0
945.53,21,1,53,4.8,Clothing,Credit Card,61,1
4001.93,22,8,41,1.3,Footwear,Debit Card,3,0
3943.31,36,2,35,11.2,Electronics,UPI,53,1
6265.47,34,6,45,9.7,Home,Debit Card,35,1
2906.91,30,7,39,8.2,Books,COD,50,0
1752.25,25,6,5,3.9,Books,UPI,8,0
2062.19,45,6,43,3.0,Clothing,Credit Card,48,0
959.19,28,4,39,9.7,Footwear,Credit Card,3,0
4717.67,1,0,5,9.4,Clothing,Debit Card,54,0
1076.16,49,9,14,13.1,Clothing,UPI,75,1
1358.28,45,3,28,9.4,Clothing,Debit Card,2,1
1461.79,4,1,24,12.4,Home,Credit Card,33,1
300.0,7,3,18,9.5,Electronics,Credit Card,72,1
3318.58,49,7,13,16.6,Clothing,Debit Card,12,1
931.3,9,2,2,5.7,Footwear,COD,19,0
2929.66,36,5,49,9.4,Clothing,Debit Card,18,0
1320.82,19,4,41,11.8,Electronics,COD,50,0
1312.65,1,0,45,8.0,Footwear,UPI,85,0
830.98,10,1,13,0.8,Footwear,UPI,22,0
4778.62,36,7,53,11.4,Footwear,Credit Card,30,1
5585.14,9,0,38,4.7,Clothing,UPI,82,0
3640.67,45,6,38,3.6,Clothing,Debit Card,6,0
2176.73,46,4,20,2.6,Clothing,UPI,1,1
1988.24,42,20,53,13.4,Electronics,Credit Card,9,1
3868.47,32,8,54,8.4,Electronics,Debit Card,52,0
1655.76,32,4,10,2.9,Home,Credit Card,80,0
4547.62,6,2,49,3.3,Electronics,UPI,29,1
921.64,48,3,9,7.7,Electronics,COD,62,1
3594.31,38,11,14,2.9,Electronics,Debit Card,29,0
4445.13,17,2,29,8.4,Clothing,Credit Card,5,1
838.25,10,2,43,15.1,Clothing,Debit Card,83,1
1004.94,27,2,54,17.1,Electronics,Credit Card,22,0
1752.63,35,0,16,13.5,Electronics,UPI,49,0
2431.31,21,6,53,21.2,Books,UPI,8,0
1173.43,25,3,55,8.8,Books,Debit Card,82,0
1928.58,28,10,28,28.3,Home,UPI,78,1
425.66,47,12,16,24.7,Clothing,Debit Card,68,0
3088.67,15,4,32,9.2,Clothing,UPI,40,1
3192.07,4,1,37,5.7,Footwear,Debit Card,24,0
5243.27,29,8,20,6.1,Clothing,UPI,76,1
2701.71,9,2,46,1.4,Footwear,Credit Card,13,0
1395.42,27,3,50,5.7,Footwear,Debit Card,50,1
888.89,26,2,13,2.1,Footwear,Debit Card,45,0
1023.32,19,2,9,14.5,Clothing,Debit Card,4,1
1699.05,28,7,60,1.8,Clothing,Credit Card,90,1
999.46,17,7,41,11.1,Home,Credit Card,63,0
1055.85,43,5,22,5.6,Home,UPI,65,0
1760.86,41,11,38,14.3,Footwear,UPI,27,0
585.15,42,6,38,6.2,Clothing,Debit Card,87,0
903.67,20,4,13,11.5,Home,COD,63,0
2106.76,45,6,46,11.0,Books,Credit Card,11,0
2178.84,40,5,21,5.4,Footwear,Debit Card,42,0
3312.37,39,12,51,9.5,Clothing,Debit Card,85,1
2015.18,49,2,40,11.9,Home,COD,86,0
1847.61,23,5,27,14.3,Footwear,Debit Card,38,0
2824.03,47,3,46,1.1,Books,Credit Card,70,0
2065.67,32,6,8,2.1,Home,UPI,89,1
915.55,47,13,22,12.5,Home,UPI,62,0
1033.09,33,9,6,5.3,Footwear,UPI,4,0
5846.53,46,4,23,8.3,Electronics,COD,34,1
17186.66,5,0,42,1.3,Clothing,Credit Card,26,0
3026.83,43,0,36,28.5,Electronics,Credit Card,54,0
892.57,48,3,58,3.3,Clothing,COD,27,1
6831.34,34,14,8,9.7,Home,Debit Card,39,1
1337.87,40,12,37,4.0,Clothing,Debit Card,85,1
2434.35,11,3,6,17.4,Electronics,UPI,21,0
1782.4,3,0,59,14.4,Clothing,UPI,54,0
2059.43,33,6,22,15.7,Electronics,UPI,56,1
1328.5,11,1,24,11.2,Home,Debit Card,63,0
4485.11,16,2,54,13.3,Home,Credit Card,42,0
1589.04,18,4,45,5.2,Home,UPI,26,1
2776.34,30,12,50,18.5,Electronics,Debit Card,69,0
2734.64,48,18,21,7.1,Electronics,UPI,20,1
1673.54,10,5,53,3.4,Books,Credit Card,72,1
630.62,18,3,42,7.1,Electronics,Debit Card,82,0
1013.14,38,5,59,6.0,Footwear,Credit Card,53,0
2976.14,19,4,6,7.5,Home,COD,69,0
2242.15,36,6,5,3.4,Clothing,Credit Card,68,0
1021.96,13,3,35,13.9,Footwear,UPI,5,0
1864.21,46,4,45,4.1,Clothing,UPI,16,1
2093.85,3,0,21,9.5,Books,Credit Card,9,0
2718.77,10,2,34,10.9,Clothing,COD,25,1
6465.18,38,8,48,10.6,Clothing,COD,57,1
365.76,1,0,46,11.2,Footwear,COD,38,1
4219.57,27,7,32,3.3,Electronics,Credit Card,8,0
2104.92,46,3,20,12.4,Footwear,Credit Card,65,0
879.02,8,1,10,2.7,Footwear,Credit Card,31,0
2029.25,46,7,12,1.8,Electronics,Credit Card,33,0
4976.53,42,9,55,8.0,Electronics,UPI,55,1
6136.36,17,1,2,5.6,Electronics,UPI,69,0
884.65,9,1,12,11.9,Electronics,Credit Card,82,1
998.23,6,1,49,18.4,Clothing,UPI,36,0
